Customer_ID,Country,recency,frequency,monetary_value,r_quartile,f_quartile,m_quartile,RFMScore
294.0,All,44,12.0,1068,3,1,1,311
294.0,Country 1,44,12.0,1068,3,1,1,311
295.0,All,44,12.0,1068,3,1,1,311
295.0,Country 1,44,12.0,1068,3,1,1,311
296.0,All,15,13.0,1287,1,1,1,111
296.0,Country 1,15,13.0,1287,1,1,1,111
297.0,All,15,13.0,1287,1,1,1,111
297.0,Country 1,15,13.0,1287,1,1,1,111
298.0,All,44,12.0,468,3,1,1,311
298.0,Country 1,44,12.0,468,3,1,1,311
299.0,All,44,12.0,1068,3,1,1,311
299.0,Country 1,44,12.0,1068,3,1,1,311
300.0,All,43,12.0,468,3,1,1,311
300.0,Country 1,43,12.0,468,3,1,1,311
301.0,All,105,10.0,390,3,1,2,312
301.0,Country 1,105,10.0,390,3,1,2,312
302.0,All,196,7.0,273,4,2,2,422
302.0,Country 1,196,7.0,273,4,2,2,422
303.0,All,14,13.0,507,1,1,1,111
303.0,Country 1,14,13.0,507,1,1,1,111
304.0,All,43,12.0,1068,3,1,1,311
304.0,Country 1,43,12.0,1068,3,1,1,311
305.0,All,43,12.0,1068,3,1,1,311
305.0,Country 1,43,12.0,1068,3,1,1,311
307.0,All,43,12.0,1068,3,1,1,311
307.0,Country 1,43,12.0,1068,3,1,1,311
308.0,All,43,12.0,1068,3,1,1,311
308.0,Country 1,43,12.0,1068,3,1,1,311
310.0,All,104,10.0,390,3,1,2,312
310.0,Country 1,104,10.0,390,3,1,2,312
312.0,All,13,13.0,507,1,1,1,111
312.0,Country 1,13,13.0,507,1,1,1,111
313.0,All,195,7.0,623,4,2,1,421
313.0,Country 1,195,7.0,623,4,2,1,421
314.0,All,42,12.0,468,3,1,1,311
314.0,Country 1,42,12.0,468,3,1,1,311
318.0,All,194,7.0,623,4,2,1,421
318.0,Country 1,194,7.0,623,4,2,1,421
319.0,All,41,12.0,1188,3,1,1,311
319.0,Country 1,41,12.0,1188,3,1,1,311
321.0,All,40,12.0,468,3,1,1,311
321.0,Country 1,40,12.0,468,3,1,1,311
323.0,All,163,8.0,312,4,1,2,412
323.0,Country 1,163,8.0,312,4,1,2,412
324.0,All,163,8.0,712,4,1,1,411
324.0,Country 1,163,8.0,712,4,1,1,411
326.0,All,11,13.0,1157,1,1,1,111
326.0,Country 1,11,13.0,1157,1,1,1,111
327.0,All,132,9.0,891,4,1,1,411
327.0,Country 1,132,9.0,891,4,1,1,411
328.0,All,40,12.0,468,3,1,1,311
328.0,Country 1,40,12.0,468,3,1,1,311
330.0,All,39,12.0,468,3,1,1,311
330.0,Country 1,39,12.0,468,3,1,1,311
331.0,All,39,12.0,1068,3,1,1,311
331.0,Country 1,39,12.0,1068,3,1,1,311
332.0,All,70,11.0,979,3,1,1,311
332.0,Country 1,70,11.0,979,3,1,1,311
333.0,All,223,6.0,534,4,2,1,421
333.0,Country 1,223,6.0,534,4,2,1,421
334.0,All,39,12.0,1188,3,1,1,311
334.0,Country 1,39,12.0,1188,3,1,1,311
335.0,All,131,9.0,801,4,1,1,411
335.0,Country 1,131,9.0,801,4,1,1,411
336.0,All,162,8.0,712,4,1,1,411
336.0,Country 1,162,8.0,712,4,1,1,411
338.0,All,38,12.0,1068,3,1,1,311
338.0,Country 1,38,12.0,1068,3,1,1,311
339.0,All,38,12.0,1188,3,1,1,311
339.0,Country 1,38,12.0,1188,3,1,1,311
340.0,All,38,12.0,468,3,1,1,311
340.0,Country 1,38,12.0,468,3,1,1,311
341.0,All,37,12.0,468,3,1,1,311
341.0,Country 1,37,12.0,468,3,1,1,311
343.0,All,99,10.0,890,3,1,1,311
343.0,Country 1,99,10.0,890,3,1,1,311
344.0,All,129,9.0,801,4,1,1,411
344.0,Country 1,129,9.0,801,4,1,1,411
345.0,All,8,13.0,1157,1,1,1,111
345.0,Country 1,8,13.0,1157,1,1,1,111
347.0,All,36,12.0,468,3,1,1,311
347.0,Country 1,36,12.0,468,3,1,1,311
348.0,All,36,12.0,468,3,1,1,311
348.0,Country 1,36,12.0,468,3,1,1,311
349.0,All,67,11.0,429,3,1,1,311
349.0,Country 1,67,11.0,429,3,1,1,311
350.0,All,159,8.0,712,4,1,1,411
350.0,Country 1,159,8.0,712,4,1,1,411
351.0,All,128,9.0,351,4,1,2,412
351.0,Country 1,128,9.0,351,4,1,2,412
352.0,All,159,8.0,792,4,1,1,411
352.0,Country 1,159,8.0,792,4,1,1,411
353.0,All,159,8.0,712,4,1,1,411
353.0,Country 1,159,8.0,712,4,1,1,411
354.0,All,36,12.0,1188,3,1,1,311
354.0,Country 1,36,12.0,1188,3,1,1,311
357.0,All,158,8.0,312,4,1,2,412
357.0,Country 1,158,8.0,312,4,1,2,412
358.0,All,34,12.0,1188,3,1,1,311
358.0,Country 1,34,12.0,1188,3,1,1,311
359.0,All,125,9.0,351,4,1,2,412
359.0,Country 1,125,9.0,351,4,1,2,412
362.0,All,156,8.0,312,4,1,2,412
362.0,Country 1,156,8.0,312,4,1,2,412
363.0,All,33,12.0,1068,2,1,1,211
363.0,Country 1,33,12.0,1068,2,1,1,211
365.0,All,156,8.0,712,4,1,1,411
365.0,Country 1,156,8.0,712,4,1,1,411
366.0,All,4,13.0,1157,1,1,1,111
366.0,Country 1,4,13.0,1157,1,1,1,111
367.0,All,33,12.0,1188,2,1,1,211
367.0,Country 1,33,12.0,1188,2,1,1,211
368.0,All,32,12.0,468,2,1,1,211
368.0,Country 1,32,12.0,468,2,1,1,211
369.0,All,185,7.0,273,4,2,2,422
369.0,Country 1,185,7.0,273,4,2,2,422
370.0,All,94,10.0,390,3,1,2,312
370.0,Country 1,94,10.0,390,3,1,2,312
371.0,All,32,12.0,1068,2,1,1,211
371.0,Country 1,32,12.0,1068,2,1,1,211
372.0,All,32,12.0,1068,2,1,1,211
372.0,Country 1,32,12.0,1068,2,1,1,211
374.0,All,32,12.0,1188,2,1,1,211
374.0,Country 1,32,12.0,1188,2,1,1,211
375.0,All,32,12.0,1188,2,1,1,211
375.0,Country 1,32,12.0,1188,2,1,1,211
376.0,All,32,12.0,468,2,1,1,211
376.0,Country 1,32,12.0,468,2,1,1,211
377.0,All,2,13.0,507,1,1,1,111
377.0,Country 1,2,13.0,507,1,1,1,111
381.0,All,92,10.0,390,3,1,2,312
381.0,Country 1,92,10.0,390,3,1,2,312
382.0,All,30,12.0,468,2,1,1,211
382.0,Country 1,30,12.0,468,2,1,1,211
383.0,All,122,9.0,351,4,1,2,412
383.0,Country 1,122,9.0,351,4,1,2,412
389.0,All,153,8.0,312,4,1,2,412
389.0,Country 1,153,8.0,312,4,1,2,412
390.0,All,30,12.0,1188,2,1,1,211
390.0,Country 1,30,12.0,1188,2,1,1,211
391.0,All,30,12.0,1068,2,1,1,211
391.0,Country 1,30,12.0,1068,2,1,1,211
392.0,All,153,8.0,792,4,1,1,411
392.0,Country 1,153,8.0,792,4,1,1,411
394.0,All,1,12.0,1068,1,1,1,111
394.0,Country 1,1,12.0,1068,1,1,1,111
396.0,All,122,9.0,891,4,1,1,411
396.0,Country 1,122,9.0,891,4,1,1,411
397.0,All,30,12.0,1068,2,1,1,211
397.0,Country 1,30,12.0,1068,2,1,1,211
398.0,All,153,8.0,712,4,1,1,411
398.0,Country 1,153,8.0,712,4,1,1,411
399.0,All,30,12.0,1188,2,1,1,211
399.0,Country 1,30,12.0,1188,2,1,1,211
400.0,All,183,7.0,623,4,2,1,421
400.0,Country 1,183,7.0,623,4,2,1,421
401.0,All,153,8.0,712,4,1,1,411
401.0,Country 1,153,8.0,712,4,1,1,411
402.0,All,30,12.0,1188,2,1,1,211
402.0,Country 1,30,12.0,1188,2,1,1,211
403.0,All,30,12.0,1068,2,1,1,211
403.0,Country 1,30,12.0,1068,2,1,1,211
404.0,All,30,12.0,1068,2,1,1,211
404.0,Country 1,30,12.0,1068,2,1,1,211
407.0,All,60,11.0,979,3,1,1,311
407.0,Country 1,60,11.0,979,3,1,1,311
410.0,All,60,11.0,1089,3,1,1,311
410.0,Country 1,60,11.0,1089,3,1,1,311
411.0,All,121,9.0,801,4,1,1,411
411.0,Country 1,121,9.0,801,4,1,1,411
412.0,All,59,11.0,429,3,1,1,311
412.0,Country 1,59,11.0,429,3,1,1,311
413.0,All,59,11.0,429,3,1,1,311
413.0,Country 1,59,11.0,429,3,1,1,311
414.0,All,30,12.0,1068,2,1,1,211
414.0,Country 1,30,12.0,1068,2,1,1,211
415.0,All,182,7.0,693,4,2,1,421
415.0,Country 1,182,7.0,693,4,2,1,421
417.0,All,28,12.0,468,2,1,1,211
417.0,Country 1,28,12.0,468,2,1,1,211
418.0,All,28,12.0,468,2,1,1,211
418.0,Country 1,28,12.0,468,2,1,1,211
420.0,All,148,8.0,312,4,1,2,412
420.0,Country 1,148,8.0,312,4,1,2,412
423.0,All,27,12.0,468,2,1,1,211
423.0,Country 1,27,12.0,468,2,1,1,211
424.0,All,56,11.0,979,3,1,1,311
424.0,Country 1,56,11.0,979,3,1,1,311
425.0,All,27,12.0,1068,2,1,1,211
425.0,Country 1,27,12.0,1068,2,1,1,211
426.0,All,148,8.0,792,4,1,1,411
426.0,Country 1,148,8.0,792,4,1,1,411
427.0,All,27,12.0,1188,2,1,1,211
427.0,Country 1,27,12.0,1188,2,1,1,211
428.0,All,56,11.0,429,3,1,1,311
428.0,Country 1,56,11.0,429,3,1,1,311
429.0,All,55,11.0,429,3,1,1,311
429.0,Country 1,55,11.0,429,3,1,1,311
430.0,All,55,11.0,429,3,1,1,311
430.0,Country 1,55,11.0,429,3,1,1,311
431.0,All,86,10.0,390,3,1,2,312
431.0,Country 1,86,10.0,390,3,1,2,312
433.0,All,55,11.0,979,3,1,1,311
433.0,Country 1,55,11.0,979,3,1,1,311
434.0,All,178,7.0,623,4,2,1,421
434.0,Country 1,178,7.0,623,4,2,1,421
435.0,All,55,11.0,979,3,1,1,311
435.0,Country 1,55,11.0,979,3,1,1,311
436.0,All,26,12.0,1068,2,1,1,211
436.0,Country 1,26,12.0,1068,2,1,1,211
438.0,All,55,11.0,429,3,1,1,311
438.0,Country 1,55,11.0,429,3,1,1,311
439.0,All,207,6.0,534,4,2,1,421
439.0,Country 1,207,6.0,534,4,2,1,421
440.0,All,177,7.0,273,4,2,2,422
440.0,Country 1,177,7.0,273,4,2,2,422
441.0,All,54,11.0,1089,3,1,1,311
441.0,Country 1,54,11.0,1089,3,1,1,311
442.0,All,25,12.0,1068,2,1,1,211
442.0,Country 1,25,12.0,1068,2,1,1,211
443.0,All,54,11.0,1089,3,1,1,311
443.0,Country 1,54,11.0,1089,3,1,1,311
444.0,All,25,12.0,1188,2,1,1,211
444.0,Country 1,25,12.0,1188,2,1,1,211
445.0,All,177,7.0,273,4,2,2,422
445.0,Country 1,177,7.0,273,4,2,2,422
446.0,All,53,11.0,429,3,1,1,311
446.0,Country 1,53,11.0,429,3,1,1,311
448.0,All,24,12.0,528,2,1,1,211
448.0,Country 1,24,12.0,528,2,1,1,211
449.0,All,52,11.0,979,3,1,1,311
449.0,Country 1,52,11.0,979,3,1,1,311
451.0,All,52,11.0,429,3,1,1,311
451.0,Country 1,52,11.0,429,3,1,1,311
453.0,All,22,12.0,468,2,1,1,211
453.0,Country 1,22,12.0,468,2,1,1,211
455.0,All,203,6.0,234,4,2,2,422
455.0,Country 1,203,6.0,234,4,2,2,422
457.0,All,21,12.0,1068,2,1,1,211
457.0,Country 1,21,12.0,1068,2,1,1,211
458.0,All,50,11.0,979,3,1,1,311
458.0,Country 1,50,11.0,979,3,1,1,311
460.0,All,19,12.0,518,2,1,1,211
460.0,Country 1,19,12.0,518,2,1,1,211
461.0,All,48,11.0,429,3,1,1,311
461.0,Country 1,48,11.0,429,3,1,1,311
465.0,All,43,11.0,429,3,1,1,311
465.0,Country 1,43,11.0,429,3,1,1,311
467.0,All,11,12.0,468,1,1,1,111
467.0,Country 1,11,12.0,468,1,1,1,111
468.0,All,11,12.0,518,1,1,1,111
468.0,Country 1,11,12.0,518,1,1,1,111
471.0,All,160,7.0,623,4,2,1,421
471.0,Country 1,160,7.0,623,4,2,1,421
473.0,All,8,12.0,1068,1,1,1,111
473.0,Country 1,8,12.0,1068,1,1,1,111
474.0,All,37,11.0,979,3,1,1,311
474.0,Country 1,37,11.0,979,3,1,1,311
475.0,All,128,8.0,312,4,1,2,412
475.0,Country 1,128,8.0,312,4,1,2,412
477.0,All,159,7.0,693,4,2,1,421
477.0,Country 1,159,7.0,693,4,2,1,421
479.0,All,6,12.0,1068,1,1,1,111
479.0,Country 1,6,12.0,1068,1,1,1,111
480.0,All,34,11.0,429,3,1,1,311
480.0,Country 1,34,11.0,429,3,1,1,311
482.0,All,156,7.0,623,4,2,1,421
482.0,Country 1,156,7.0,623,4,2,1,421
483.0,All,156,7.0,623,4,2,1,421
483.0,Country 1,156,7.0,623,4,2,1,421
484.0,All,32,11.0,429,2,1,1,211
484.0,Country 1,32,11.0,429,2,1,1,211
485.0,All,32,11.0,429,2,1,1,211
485.0,Country 1,32,11.0,429,2,1,1,211
486.0,All,155,7.0,273,4,2,2,422
486.0,Country 1,155,7.0,273,4,2,2,422
488.0,All,94,9.0,891,3,1,1,311
488.0,Country 1,94,9.0,891,3,1,1,311
489.0,All,155,7.0,273,4,2,2,422
489.0,Country 1,155,7.0,273,4,2,2,422
490.0,All,32,11.0,979,2,1,1,211
490.0,Country 1,32,11.0,979,2,1,1,211
491.0,All,124,8.0,712,4,1,1,411
491.0,Country 1,124,8.0,712,4,1,1,411
493.0,All,2,11.0,479,1,1,1,111
493.0,Country 1,2,11.0,479,1,1,1,111
503.0,All,121,8.0,312,4,1,2,412
503.0,Country 1,121,8.0,312,4,1,2,412
504.0,All,84,9.0,351,3,1,2,312
504.0,Country 1,84,9.0,351,3,1,2,312
505.0,All,30,11.0,979,2,1,1,211
505.0,Country 1,30,11.0,979,2,1,1,211
506.0,All,59,10.0,990,3,1,1,311
506.0,Country 1,59,10.0,990,3,1,1,311
511.0,All,58,10.0,390,3,1,2,312
511.0,Country 1,58,10.0,390,3,1,2,312
512.0,All,29,11.0,429,2,1,1,211
512.0,Country 1,29,11.0,429,2,1,1,211
513.0,All,29,11.0,979,2,1,1,211
513.0,Country 1,29,11.0,979,2,1,1,211
517.0,All,28,11.0,429,2,1,1,211
517.0,Country 1,28,11.0,429,2,1,1,211
519.0,All,57,10.0,890,3,1,1,311
519.0,Country 1,57,10.0,890,3,1,1,311
520.0,All,149,7.0,623,4,2,1,421
520.0,Country 1,149,7.0,623,4,2,1,421
523.0,All,240,4.0,156,4,2,3,423
523.0,Country 1,240,4.0,156,4,2,3,423
524.0,All,56,10.0,890,3,1,1,311
524.0,Country 1,56,10.0,890,3,1,1,311
526.0,All,55,10.0,390,3,1,2,312
526.0,Country 1,55,10.0,390,3,1,2,312
529.0,All,55,10.0,890,3,1,1,311
529.0,Country 1,55,10.0,890,3,1,1,311
530.0,All,55,10.0,990,3,1,1,311
530.0,Country 1,55,10.0,990,3,1,1,311
532.0,All,25,11.0,989,2,1,1,211
532.0,Country 1,25,11.0,989,2,1,1,211
533.0,All,54,10.0,990,3,1,1,311
533.0,Country 1,54,10.0,990,3,1,1,311
535.0,All,24,11.0,979,2,1,1,211
535.0,Country 1,24,11.0,979,2,1,1,211
536.0,All,144,7.0,273,4,2,2,422
536.0,Country 1,144,7.0,273,4,2,2,422
538.0,All,52,10.0,990,3,1,1,311
538.0,Country 1,52,10.0,990,3,1,1,311
542.0,All,204,5.0,195,4,2,2,422
542.0,Country 1,204,5.0,195,4,2,2,422
543.0,All,51,10.0,390,3,1,2,312
543.0,Country 1,51,10.0,390,3,1,2,312
544.0,All,51,10.0,390,3,1,2,312
544.0,Country 1,51,10.0,390,3,1,2,312
545.0,All,51,10.0,390,3,1,2,312
545.0,Country 1,51,10.0,390,3,1,2,312
552.0,All,141,7.0,623,4,2,1,421
552.0,Country 1,141,7.0,623,4,2,1,421
554.0,All,49,10.0,390,3,1,2,312
554.0,Country 1,49,10.0,390,3,1,2,312
555.0,All,49,10.0,390,3,1,2,312
555.0,Country 1,49,10.0,390,3,1,2,312
556.0,All,49,10.0,390,3,1,2,312
556.0,Country 1,49,10.0,390,3,1,2,312
557.0,All,49,10.0,390,3,1,2,312
557.0,Country 1,49,10.0,390,3,1,2,312
560.0,All,48,10.0,390,3,1,2,312
560.0,Country 1,48,10.0,390,3,1,2,312
561.0,All,48,10.0,390,3,1,2,312
561.0,Country 1,48,10.0,390,3,1,2,312
566.0,All,48,10.0,390,3,1,2,312
566.0,Country 1,48,10.0,390,3,1,2,312
569.0,All,47,10.0,390,3,1,2,312
569.0,Country 1,47,10.0,390,3,1,2,312
571.0,All,18,11.0,429,2,1,1,211
571.0,Country 1,18,11.0,429,2,1,1,211
574.0,All,45,10.0,890,3,1,1,311
574.0,Country 1,45,10.0,890,3,1,1,311
575.0,All,45,10.0,390,3,1,2,312
575.0,Country 1,45,10.0,390,3,1,2,312
576.0,All,45,10.0,390,3,1,2,312
576.0,Country 1,45,10.0,390,3,1,2,312
577.0,All,45,10.0,390,3,1,2,312
577.0,Country 1,45,10.0,390,3,1,2,312
578.0,All,45,10.0,390,3,1,2,312
578.0,Country 1,45,10.0,390,3,1,2,312
579.0,All,45,10.0,390,3,1,2,312
579.0,Country 1,45,10.0,390,3,1,2,312
580.0,All,45,10.0,390,3,1,2,312
580.0,Country 1,45,10.0,390,3,1,2,312
583.0,All,167,6.0,534,4,2,1,421
583.0,Country 2,167,6.0,534,4,2,1,421
584.0,All,44,10.0,390,3,1,2,312
584.0,Country 1,44,10.0,390,3,1,2,312
587.0,All,15,11.0,1089,1,1,1,111
587.0,Country 1,15,11.0,1089,1,1,1,111
588.0,All,44,10.0,390,3,1,2,312
588.0,Country 1,44,10.0,390,3,1,2,312
589.0,All,44,10.0,390,3,1,2,312
589.0,Country 1,44,10.0,390,3,1,2,312
590.0,All,43,10.0,390,3,1,2,312
590.0,Country 1,43,10.0,390,3,1,2,312
591.0,All,43,10.0,890,3,1,1,311
591.0,Country 1,43,10.0,890,3,1,1,311
592.0,All,43,10.0,890,3,1,1,311
592.0,Country 1,43,10.0,890,3,1,1,311
593.0,All,134,7.0,273,4,2,2,422
593.0,Country 1,134,7.0,273,4,2,2,422
594.0,All,13,11.0,1089,1,1,1,111
594.0,Country 1,13,11.0,1089,1,1,1,111
595.0,All,42,10.0,890,3,1,1,311
595.0,Country 1,42,10.0,890,3,1,1,311
596.0,All,134,7.0,623,4,2,1,421
596.0,Country 1,134,7.0,623,4,2,1,421
599.0,All,42,10.0,390,3,1,2,312
599.0,Country 1,42,10.0,390,3,1,2,312
600.0,All,41,10.0,390,3,1,2,312
600.0,Country 1,41,10.0,390,3,1,2,312
601.0,All,11,11.0,429,1,1,1,111
601.0,Country 1,11,11.0,429,1,1,1,111
602.0,All,10,11.0,429,1,1,1,111
602.0,Country 1,10,11.0,429,1,1,1,111
603.0,All,39,10.0,390,3,1,2,312
603.0,Country 1,39,10.0,390,3,1,2,312
604.0,All,192,5.0,445,4,2,1,421
604.0,Country 1,192,5.0,445,4,2,1,421
606.0,All,10,11.0,979,1,1,1,111
606.0,Country 1,10,11.0,979,1,1,1,111
607.0,All,9,11.0,429,1,1,1,111
607.0,Country 1,9,11.0,429,1,1,1,111
608.0,All,161,6.0,234,4,2,2,422
608.0,Country 1,161,6.0,234,4,2,2,422
612.0,All,129,7.0,273,4,2,2,422
612.0,Country 1,129,7.0,273,4,2,2,422
613.0,All,221,4.0,356,4,2,2,422
613.0,Country 1,221,4.0,356,4,2,2,422
614.0,All,37,10.0,390,3,1,2,312
614.0,Country 1,37,10.0,390,3,1,2,312
615.0,All,37,10.0,390,3,1,2,312
615.0,Country 1,37,10.0,390,3,1,2,312
616.0,All,37,10.0,890,3,1,1,311
616.0,Country 1,37,10.0,890,3,1,1,311
617.0,All,37,10.0,890,3,1,1,311
617.0,Country 1,37,10.0,890,3,1,1,311
619.0,All,36,10.0,390,3,1,2,312
619.0,Country 1,36,10.0,390,3,1,2,312
621.0,All,7,11.0,429,1,1,1,111
621.0,Country 1,7,11.0,429,1,1,1,111
622.0,All,36,10.0,390,3,1,2,312
622.0,Country 1,36,10.0,390,3,1,2,312
623.0,All,123,8.0,712,4,1,1,411
623.0,Country 1,123,8.0,712,4,1,1,411
624.0,All,35,10.0,890,3,1,1,311
624.0,Country 1,35,10.0,890,3,1,1,311
626.0,All,6,11.0,1089,1,1,1,111
626.0,Country 1,6,11.0,1089,1,1,1,111
627.0,All,127,7.0,623,4,2,1,421
627.0,Country 1,127,7.0,623,4,2,1,421
629.0,All,33,10.0,390,2,1,2,212
629.0,Country 1,33,10.0,390,2,1,2,212
630.0,All,4,11.0,429,1,1,1,111
630.0,Country 1,4,11.0,429,1,1,1,111
631.0,All,4,11.0,429,1,1,1,111
631.0,Country 1,4,11.0,429,1,1,1,111
632.0,All,217,4.0,356,4,2,2,422
632.0,Country 1,217,4.0,356,4,2,2,422
634.0,All,33,10.0,390,2,1,2,212
634.0,Country 1,33,10.0,390,2,1,2,212
635.0,All,33,10.0,390,2,1,2,212
635.0,Country 1,33,10.0,390,2,1,2,212
637.0,All,32,10.0,890,2,1,1,211
637.0,Country 1,32,10.0,890,2,1,1,211
639.0,All,32,10.0,390,2,1,2,212
639.0,Country 1,32,10.0,390,2,1,2,212
642.0,All,2,11.0,979,1,1,1,111
642.0,Country 1,2,11.0,979,1,1,1,111
643.0,All,2,11.0,979,1,1,1,111
643.0,Country 1,2,11.0,979,1,1,1,111
644.0,All,30,10.0,390,2,1,2,212
644.0,Country 1,30,10.0,390,2,1,2,212
646.0,All,1,10.0,390,1,1,2,112
646.0,Country 1,1,10.0,390,1,1,2,112
647.0,All,30,10.0,890,2,1,1,211
647.0,Country 1,30,10.0,890,2,1,1,211
648.0,All,214,4.0,356,4,2,2,422
648.0,Country 1,214,4.0,356,4,2,2,422
649.0,All,153,6.0,534,4,2,1,421
649.0,Country 1,153,6.0,534,4,2,1,421
650.0,All,1,10.0,890,1,1,1,111
650.0,Country 1,1,10.0,890,1,1,1,111
652.0,All,122,7.0,693,4,2,1,421
652.0,Country 1,122,7.0,693,4,2,1,421
654.0,All,30,10.0,390,2,1,2,212
654.0,Country 1,30,10.0,390,2,1,2,212
658.0,All,30,10.0,390,2,1,2,212
658.0,Country 1,30,10.0,390,2,1,2,212
659.0,All,213,4.0,356,4,2,2,422
659.0,Country 1,213,4.0,356,4,2,2,422
660.0,All,31,10.0,390,2,1,2,212
660.0,Country 1,31,10.0,390,2,1,2,212
661.0,All,213,4.0,356,4,2,2,422
661.0,Country 1,213,4.0,356,4,2,2,422
662.0,All,244,3.0,267,4,3,2,432
662.0,Country 1,244,3.0,267,4,3,2,432
664.0,All,31,10.0,890,2,1,1,211
664.0,Country 1,31,10.0,890,2,1,1,211
665.0,All,60,9.0,351,3,1,2,312
665.0,Country 1,60,9.0,351,3,1,2,312
666.0,All,60,9.0,801,3,1,1,311
666.0,Country 1,60,9.0,801,3,1,1,311
667.0,All,90,8.0,312,3,1,2,312
667.0,Country 1,90,8.0,312,3,1,2,312
670.0,All,59,9.0,351,3,1,2,312
670.0,Country 1,59,9.0,351,3,1,2,312
671.0,All,59,9.0,801,3,1,1,311
671.0,Country 1,59,9.0,801,3,1,1,311
672.0,All,29,10.0,390,2,1,2,212
672.0,Country 1,29,10.0,390,2,1,2,212
673.0,All,181,5.0,445,4,2,1,421
673.0,Country 1,181,5.0,445,4,2,1,421
674.0,All,58,9.0,351,3,1,2,312
674.0,Country 1,58,9.0,351,3,1,2,312
676.0,All,28,10.0,890,2,1,1,211
676.0,Country 1,28,10.0,890,2,1,1,211
678.0,All,57,9.0,351,3,1,2,312
678.0,Country 1,57,9.0,351,3,1,2,312
682.0,All,57,9.0,801,3,1,1,311
682.0,Country 1,57,9.0,801,3,1,1,311
684.0,All,27,10.0,440,2,1,1,211
684.0,Country 1,27,10.0,440,2,1,1,211
685.0,All,179,5.0,445,4,2,1,421
685.0,Country 1,179,5.0,445,4,2,1,421
686.0,All,178,5.0,195,4,2,2,422
686.0,Country 1,178,5.0,195,4,2,2,422
687.0,All,147,6.0,234,4,2,2,422
687.0,Country 1,147,6.0,234,4,2,2,422
688.0,All,26,10.0,390,2,1,2,212
688.0,Country 1,26,10.0,390,2,1,2,212
689.0,All,178,5.0,495,4,2,1,421
689.0,Country 1,178,5.0,495,4,2,1,421
690.0,All,26,10.0,890,2,1,1,211
690.0,Country 1,26,10.0,890,2,1,1,211
691.0,All,26,10.0,990,2,1,1,211
691.0,Country 1,26,10.0,990,2,1,1,211
695.0,All,55,9.0,801,3,1,1,311
695.0,Country 1,55,9.0,801,3,1,1,311
697.0,All,54,9.0,351,3,1,2,312
697.0,Country 1,54,9.0,351,3,1,2,312
698.0,All,207,4.0,156,4,2,3,423
698.0,Country 1,207,4.0,156,4,2,3,423
699.0,All,54,9.0,351,3,1,2,312
699.0,Country 1,54,9.0,351,3,1,2,312
700.0,All,53,9.0,351,3,1,2,312
700.0,Country 1,53,9.0,351,3,1,2,312
702.0,All,115,7.0,623,4,2,1,421
702.0,Country 1,115,7.0,623,4,2,1,421
703.0,All,24,10.0,890,2,1,1,211
703.0,Country 1,24,10.0,890,2,1,1,211
704.0,All,53,9.0,351,3,1,2,312
704.0,Country 1,53,9.0,351,3,1,2,312
707.0,All,83,8.0,312,3,1,2,312
707.0,Country 1,83,8.0,312,3,1,2,312
710.0,All,175,5.0,445,4,2,1,421
710.0,Country 1,175,5.0,445,4,2,1,421
711.0,All,235,3.0,267,4,3,2,432
711.0,Country 2,235,3.0,267,4,3,2,432
712.0,All,51,9.0,801,3,1,1,311
712.0,Country 1,51,9.0,801,3,1,1,311
713.0,All,51,9.0,801,3,1,1,311
713.0,Country 1,51,9.0,801,3,1,1,311
714.0,All,51,9.0,801,3,1,1,311
714.0,Country 1,51,9.0,801,3,1,1,311
715.0,All,173,5.0,445,4,2,1,421
715.0,Country 2,173,5.0,445,4,2,1,421
716.0,All,203,4.0,156,4,2,3,423
716.0,Country 1,203,4.0,156,4,2,3,423
717.0,All,203,4.0,156,4,2,3,423
717.0,Country 1,203,4.0,156,4,2,3,423
718.0,All,21,10.0,390,2,1,2,212
718.0,Country 1,21,10.0,390,2,1,2,212
720.0,All,49,9.0,351,3,1,2,312
720.0,Country 1,49,9.0,351,3,1,2,312
721.0,All,20,10.0,390,2,1,2,212
721.0,Country 1,20,10.0,390,2,1,2,212
722.0,All,20,10.0,390,2,1,2,212
722.0,Country 1,20,10.0,390,2,1,2,212
725.0,All,20,10.0,890,2,1,1,211
725.0,Country 1,20,10.0,890,2,1,1,211
726.0,All,20,10.0,900,2,1,1,211
726.0,Country 1,20,10.0,900,2,1,1,211
727.0,All,49,9.0,801,3,1,1,311
727.0,Country 1,49,9.0,801,3,1,1,311
730.0,All,201,4.0,156,4,2,3,423
730.0,Country 1,201,4.0,156,4,2,3,423
731.0,All,48,9.0,801,3,1,1,311
731.0,Country 1,48,9.0,801,3,1,1,311
732.0,All,201,4.0,356,4,2,2,422
732.0,Country 1,201,4.0,356,4,2,2,422
733.0,All,140,6.0,534,4,2,1,421
733.0,Country 1,140,6.0,534,4,2,1,421
736.0,All,48,9.0,801,3,1,1,311
736.0,Country 1,48,9.0,801,3,1,1,311
737.0,All,48,9.0,351,3,1,2,312
737.0,Country 1,48,9.0,351,3,1,2,312
738.0,All,48,9.0,801,3,1,1,311
738.0,Country 1,48,9.0,801,3,1,1,311
739.0,All,18,10.0,390,2,1,2,212
739.0,Country 1,18,10.0,390,2,1,2,212
740.0,All,18,10.0,390,2,1,2,212
740.0,Country 1,18,10.0,390,2,1,2,212
741.0,All,18,10.0,390,2,1,2,212
